Device,Name,ObjectType,Instance
1211010,AV_103,2,103
1211010,BI_3,3,3
1211010,BI_7,3,7
1211010,BO_1,4,1
1211010,BO_2,4,2
1211010,BO_4,4,4
1211010,BO_5,4,5
1211010,BO_6,4,6
1211010,BV_15,5,15
1211010,BV_16,5,16
1211010,BV_67,5,67
1211011,AV_3,2,3
1211011,AV_6,2,6
1211012,AV_3,2,3
1211012,AV_6,2,6
1211013,AV_3,2,3
1211013,AV_6,2,6
1211014,AV_3,2,3
1211014,AV_6,2,6
1211015,AV_3,2,3
1211015,AV_6,2,6
1211016,AV_3,2,3
1211016,AV_6,2,6
1211017,AV_3,2,3
1211017,AV_6,2,6
1211018,AV_3,2,3
1211018,AV_6,2,6
1211019,AV_3,2,3
1211019,AV_6,2,6
1211020,AV_3,2,3
1211020,AV_6,2,6
1211021,AV_3,2,3
1211021,AV_6,2,6
1211022,AV_3,2,3
1211022,AV_6,2,6
1211023,AI_9,0,9
1211023,AI_11,0,11
1211024,AI_9,0,9
1211024,AI_11,0,11
1211025,AI_9,0,9
1211025,AI_11,0,11
1211026,AI_9,0,9
1211026,AI_11,0,11
1211027,BI_1,3,1
1211027,BI_2,3,2
1211027,BI_3,3,3
1211027,BI_6,3,6
1211028,AV_60,2,60
1211028,BI_1,3,1
1211028,BO_0,4,0
1211028,BO_1,4,1
1211030,AI_1,0,1
1211030,AI_2,0,2
1211030,AI_7,0,7
1211030,AI_8,0,8
1211030,AI_25,0,25
1211030,AI_26,0,26
1211040,AV_87,2,87
1211040,BI_1,3,1
1211040,BO_0,4,0
1211100,BI_0,3,0
1211100,BI_1,3,1
1211100,BI_2,3,2
1211100,BI_3,3,3
1211100,BI_4,3,4
1211100,BI_5,3,5
1211100,BI_6,3,6
1211100,BI_7,3,7
1211100,BI_8,3,8
1211100,BI_9,3,9
1211100,BI_10,3,10
1211100,BI_11,3,11
1211100,BI_12,3,12
1211100,BI_13,3,13
1211100,BI_14,3,14
1211100,BI_15,3,15
1211100,BI_16,3,16
1211100,BI_17,3,17
1211100,BI_18,3,18
1211100,BI_19,3,19
1211100,BI_20,3,20
1211100,BI_21,3,21
1211100,BI_1000,3,1000
1211100,BI_1001,3,1001
1211100,BI_1002,3,1002
1211100,BI_1003,3,1003
1211100,BI_1004,3,1004
1211100,BI_1005,3,1005
1211100,BI_1006,3,1006
1211100,BI_1007,3,1007
1211100,BI_1008,3,1008
1211100,BI_1009,3,1009
1211100,BI_1010,3,1010
1211100,BI_1011,3,1011
1211100,BI_1012,3,1012
1211100,BI_1013,3,1013
1211100,BI_1014,3,1014
1211100,BI_1015,3,1015
1211100,BI_1016,3,1016
1211100,BI_1017,3,1017
1211100,BI_1018,3,1018
1211100,BI_1019,3,1019
1211100,BI_1020,3,1020
1211100,BI_1021,3,1021
1211100,BI_2000,3,2000
1211100,BI_2001,3,2001
1211100,BI_2002,3,2002
1211100,BI_2003,3,2003
1211100,BI_2004,3,2004
1211100,BI_2005,3,2005
1211100,BI_2006,3,2006
1211100,BI_2007,3,2007
1211100,BI_2008,3,2008
1211100,BI_2009,3,2009
1211100,BI_2010,3,2010
1211100,BI_2011,3,2011
